antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
GDP_Category_High_GDP,Year_Category_Old_Year,0.34,0.34,0.17,0.5,1.4705882352941175,1.0,0.05439999999999999,1.3199999999999998,0.4848484848484848,0.33333333333333337,0.2424242424242424,0.5
Year_Category_Old_Year,GDP_Category_High_GDP,0.34,0.34,0.17,0.5,1.4705882352941175,1.0,0.05439999999999999,1.3199999999999998,0.4848484848484848,0.33333333333333337,0.2424242424242424,0.5
Rainfall_Category_Medium_Rainfall,Agriculture_Land_Category_High_Agriculture_Land,0.32,0.34,0.16,0.5,1.4705882352941175,1.0,0.051199999999999996,1.3199999999999998,0.47058823529411764,0.32,0.2424242424242424,0.4852941176470588
"Corruption_Category_High_Corruption, GDP_Category_High_GDP",Year_Category_Old_Year,0.32,0.34,0.16,0.5,1.4705882352941175,1.0,0.051199999999999996,1.3199999999999998,0.47058823529411764,0.32,0.2424242424242424,0.4852941176470588
"Corruption_Category_High_Corruption, Year_Category_Old_Year",GDP_Category_High_GDP,0.32,0.34,0.16,0.5,1.4705882352941175,1.0,0.051199999999999996,1.3199999999999998,0.47058823529411764,0.32,0.2424242424242424,0.4852941176470588
"Protected_Areas_Category_High_Protected_Area, Corruption_Category_High_Corruption",Aid_Category_Medium_Aid,0.32,0.34,0.16,0.5,1.4705882352941175,1.0,0.051199999999999996,1.3199999999999998,0.47058823529411764,0.32,0.2424242424242424,0.4852941176470588
"Corruption_Category_High_Corruption, Rainfall_Category_Medium_Rainfall",Agriculture_Land_Category_High_Agriculture_Land,0.3,0.34,0.15,0.5,1.4705882352941175,1.0,0.04799999999999999,1.3199999999999998,0.457142857142857,0.30612244897959184,0.2424242424242424,0.47058823529411764
"Corruption_Category_High_Corruption, Aid_Category_High_Aid",Rainfall_Category_Low_Rainfall,0.3,0.34,0.15,0.5,1.4705882352941175,1.0,0.04799999999999999,1.3199999999999998,0.457142857142857,0.30612244897959184,0.2424242424242424,0.47058823529411764
"Policy_Category_Weak_Policy, Aid_Category_High_Aid",Rainfall_Category_Low_Rainfall,0.26,0.34,0.13,0.5,1.4705882352941175,1.0,0.0416,1.3199999999999998,0.4324324324324324,0.276595744680851,0.2424242424242424,0.4411764705882353
"Policy_Category_Weak_Policy, Forest_Loss_Category_Medium_Forest_Loss",Agriculture_Land_Category_High_Agriculture_Land,0.26,0.34,0.13,0.5,1.4705882352941175,1.0,0.0416,1.3199999999999998,0.4324324324324324,0.276595744680851,0.2424242424242424,0.4411764705882353
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",Agriculture_Land_Category_High_Agriculture_Land,0.24,0.34,0.12,0.5,1.4705882352941175,1.0,0.03839999999999999,1.3199999999999998,0.42105263157894723,0.26086956521739124,0.2424242424242424,0.4264705882352941
"Rainfall_Category_Low_Rainfall, Policy_Category_Weak_Policy",Tree_Cover_Loss_Category_High_Tree_Cover_Loss,0.24,0.34,0.12,0.5,1.4705882352941175,1.0,0.03839999999999999,1.3199999999999998,0.42105263157894723,0.26086956521739124,0.2424242424242424,0.4264705882352941
"Policy_Category_Weak_Policy, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Rainfall_Category_Low_Rainfall,0.24,0.34,0.12,0.5,1.4705882352941175,1.0,0.03839999999999999,1.3199999999999998,0.42105263157894723,0.26086956521739124,0.2424242424242424,0.4264705882352941
"Protected_Areas_Category_High_Protected_Area, Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",Agriculture_Land_Category_High_Agriculture_Land,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Corruption_Category_High_Corruption, Aid_Category_Medium_Aid, Policy_Category_Weak_Policy",Agriculture_Land_Category_High_Agriculture_Land,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Illegal_Lumbering_Category_Medium_Illegal_Lumbering, Policy_Category_Weak_Policy",Tree_Cover_Loss_Category_High_Tree_Cover_Loss,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Year_Category_Old_Year, Policy_Category_Weak_Policy",GDP_Category_High_GDP,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Year_Category_Old_Year, Policy_Category_Weak_Policy",CO2_Category_Low_CO2,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Country_Russia, Corruption_Category_High_Corruption",Rainfall_Category_High_Rainfall,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Policy_Category_Weak_Policy, Corruption_Category_High_Corruption, Year_Category_Old_Year",GDP_Category_High_GDP,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Population_Category_High_Population, Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",CO2_Category_Low_CO2,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",CO2_Category_Low_CO2,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Policy_Category_Weak_Policy, Corruption_Category_High_Corruption, Year_Category_Old_Year",CO2_Category_Low_CO2,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"Policy_Category_Weak_Policy, Corruption_Category_High_Corruption, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Tree_Cover_Loss_Category_High_Tree_Cover_Loss,0.22,0.34,0.11,0.5,1.4705882352941175,1.0,0.035199999999999995,1.3199999999999998,0.4102564102564102,0.2444444444444444,0.2424242424242424,0.4117647058823529
"CO2_Category_Low_CO2, Corruption_Category_High_Corruption, Forest_Loss_Category_Medium_Forest_Loss",Policy_Category_Weak_Policy,0.12,0.7,0.12,1.0,1.4285714285714286,1.0,0.036000000000000004,inf,0.34090909090909094,0.17142857142857143,1.0,0.5857142857142857
"Agriculture_Land_Category_High_Agriculture_Land, CO2_Category_Low_CO2, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.12,0.7,0.12,1.0,1.4285714285714286,1.0,0.036000000000000004,inf,0.34090909090909094,0.17142857142857143,1.0,0.5857142857142857
"CO2_Category_Low_CO2, Forest_Loss_Category_Medium_Forest_Loss",Policy_Category_Weak_Policy,0.12,0.7,0.12,1.0,1.4285714285714286,1.0,0.036000000000000004,inf,0.34090909090909094,0.17142857142857143,1.0,0.5857142857142857
"GDP_Category_Low_GDP, Corruption_Category_High_Corruption, Aid_Category_High_Aid",Policy_Category_Weak_Policy,0.11,0.7,0.11,1.0,1.4285714285714286,1.0,0.033,inf,0.33707865168539325,0.15714285714285717,1.0,0.5785714285714286
"CO2_Category_Low_CO2, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.11,0.7,0.11,1.0,1.4285714285714286,1.0,0.033,inf,0.33707865168539325,0.15714285714285717,1.0,0.5785714285714286
"CO2_Category_Low_CO2, Corruption_Category_High_Corruption, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.11,0.7,0.11,1.0,1.4285714285714286,1.0,0.033,inf,0.33707865168539325,0.15714285714285717,1.0,0.5785714285714286
"Population_Category_High_Population, Year_Category_Recent_Year, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"CO2_Category_Low_CO2, Protected_Areas_Category_Low_Protected_Area, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"Agriculture_Land_Category_High_Agriculture_Land, GDP_Category_Low_GDP, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"Agriculture_Land_Category_High_Agriculture_Land, Aid_Category_Low_Aid, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"Year_Category_Recent_Year, Corruption_Category_High_Corruption, Rainfall_Category_Medium_Rainfall",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"CO2_Category_Low_CO2, Protected_Areas_Category_Low_Protected_Area",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"Agriculture_Land_Category_High_Agriculture_Land, Aid_Category_Low_Aid",Policy_Category_Weak_Policy,0.1,0.7,0.1,1.0,1.4285714285714286,1.0,0.030000000000000013,inf,0.3333333333333334,0.14285714285714288,1.0,0.5714285714285714
"Agriculture_Land_Category_High_Agriculture_Land, Illegal_Lumbering_Category_Low_Illegal_Lumbering","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.13,0.68,0.12,0.923076923076923,1.3574660633484161,1.0,0.03159999999999999,4.159999999999996,0.3026819923371647,0.17391304347826084,0.7596153846153844,0.5497737556561085
"Agriculture_Land_Category_High_Agriculture_Land, CO2_Category_Low_CO2","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.13,0.68,0.12,0.923076923076923,1.3574660633484161,1.0,0.03159999999999999,4.159999999999996,0.3026819923371647,0.17391304347826084,0.7596153846153844,0.5497737556561085
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.13,0.68,0.12,0.923076923076923,1.3574660633484161,1.0,0.03159999999999999,4.159999999999996,0.3026819923371647,0.17391304347826084,0.7596153846153844,0.5497737556561085
"GDP_Category_Low_GDP, Aid_Category_High_Aid","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.12,0.68,0.11,0.9166666666666667,1.3480392156862746,1.0,0.028399999999999995,3.840000000000003,0.2933884297520661,0.15942028985507245,0.7395833333333335,0.5392156862745099
"Population_Category_Low_Population, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.12,0.68,0.11,0.9166666666666667,1.3480392156862746,1.0,0.028399999999999995,3.840000000000003,0.2933884297520661,0.15942028985507245,0.7395833333333335,0.5392156862745099
"Year_Category_Recent_Year, CO2_Category_Low_CO2","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.11,0.68,0.1,0.9090909090909092,1.3368983957219251,1.0,0.0252,3.5200000000000027,0.2831460674157303,0.14492753623188406,0.7159090909090912,0.5280748663101604
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, CO2_Category_Low_CO2","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.11,0.68,0.1,0.9090909090909092,1.3368983957219251,1.0,0.0252,3.5200000000000027,0.2831460674157303,0.14492753623188406,0.7159090909090912,0.5280748663101604
"Agriculture_Land_Category_High_Agriculture_Land, GDP_Category_Low_GDP","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.11,0.68,0.1,0.9090909090909092,1.3368983957219251,1.0,0.0252,3.5200000000000027,0.2831460674157303,0.14492753623188406,0.7159090909090912,0.5280748663101604
"Agriculture_Land_Category_High_Agriculture_Land, Year_Category_Middle_Year","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.11,0.68,0.1,0.9090909090909092,1.3368983957219251,1.0,0.0252,3.5200000000000027,0.2831460674157303,0.14492753623188406,0.7159090909090912,0.5280748663101604
"Agriculture_Land_Category_High_Agriculture_Land, Protected_Areas_Category_Low_Protected_Area","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.11,0.68,0.1,0.9090909090909092,1.3368983957219251,1.0,0.0252,3.5200000000000027,0.2831460674157303,0.14492753623188406,0.7159090909090912,0.5280748663101604
"Agriculture_Land_Category_High_Agriculture_Land, Corruption_Category_High_Corruption, Rainfall_Category_Medium_Rainfall",Policy_Category_Weak_Policy,0.15,0.7,0.14,0.9333333333333335,1.3333333333333337,1.0,0.03500000000000002,4.500000000000009,0.29411764705882365,0.1971830985915493,0.7777777777777782,0.5666666666666668
"Agriculture_Land_Category_High_Agriculture_Land, Corruption_Category_High_Corruption, Forest_Loss_Category_Medium_Forest_Loss",Policy_Category_Weak_Policy,0.14,0.7,0.13,0.9285714285714285,1.3265306122448979,1.0,0.032,4.199999999999996,0.28622540250447226,0.18309859154929578,0.7619047619047616,0.5571428571428572
"Protected_Areas_Category_Medium_Protected_Area, Corruption_Category_High_Corruption, Aid_Category_High_Aid",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Agriculture_Land_Category_Low_Agriculture_Land, Corruption_Category_High_Corruption, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Agriculture_Land_Category_Low_Agriculture_Land, Corruption_Category_High_Corruption, Aid_Category_High_Aid",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Agriculture_Land_Category_High_Agriculture_Land, Illegal_Lumbering_Category_Low_Illegal_Lumbering, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Agriculture_Land_Category_High_Agriculture_Land, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Aid_Category_High_Aid",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Agriculture_Land_Category_High_Agriculture_Land, CO2_Category_Low_CO2",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Corruption_Category_High_Corruption, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.13,0.7,0.12,0.923076923076923,1.3186813186813187,1.0,0.028999999999999998,3.8999999999999977,0.2777777777777778,0.16901408450704225,0.7435897435897434,0.5472527472527472
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Corruption_Category_High_Corruption, Aid_Category_High_Aid",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"Protected_Areas_Category_High_Protected_Area, Agriculture_Land_Category_High_Agriculture_Land, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"Agriculture_Land_Category_High_Agriculture_Land, Corruption_Category_High_Corruption, Aid_Category_Medium_Aid",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"Agriculture_Land_Category_High_Agriculture_Land, Population_Category_Medium_Population",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"Population_Category_Low_Population, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"Country_Indonesia, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"GDP_Category_Low_GDP, Aid_Category_High_Aid",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
"Corruption_Category_High_Corruption, GDP_Category_High_GDP, Rainfall_Category_Medium_Rainfall",Policy_Category_Weak_Policy,0.12,0.7,0.11,0.9166666666666667,1.3095238095238098,1.0,0.02600000000000001,3.6000000000000036,0.26859504132231415,0.15492957746478875,0.7222222222222225,0.536904761904762
